Year,major,score
2022,应用心理,360
2022,汉语国际教育,354
2022,社会体育指导,298
2022,运动训练,315
2022,体育教学,289
2022,职业技术教育,352
2022,特殊教育,353
2022,学前教育,374
2022,科学与技术教育,351
2022,心理健康教育,392
2022,小学教育,390
2022,现代教育技术,353
2022,学科教学（地理）,358
2022,学科教学（历史）,352
2022,学科教学（英语）,358
2022,学科教学（生物）,352
2022,学科教学（化学）,356
2022,学科教学（物理）,351
2022,学科教学（数学）,353
2022,学科教学（语文）,351
2022,学科教学（思政）,353
2022,教育管理,351
2022,社会工作,359
2022,法律（法学）,335
2022,法律（非法学）,336
2022,国际商务,360
2022,金融,360
2022,美术学,361
2022,音乐与舞蹈学,361
2022,图书情报与档案管理,353
2022,教师发展与管理,353
2022,社会保障,373
2022,教育经济与管理,355
2022,行政管理,387
2022,工商管理,353
2022,药理学,320
2022,微生物与生化药学,355
2022,药剂学,363
2022,药物化学,318
2022,水产养殖,306
2022,软件工程,334
2022,环境科学与工程,289
2022,计算机科学与技术,285
2022,电磁场与微波技术,292
2022,微电子学与固体电子学,279
2022,电路与系统,273
2022,材料物理与化学,274
2022,材料科学与工程,282
2022,光学工程,280
2022,教育技术学,342
2022,生态学,298
2022,生物物理学,316
2022,生物化学与分子生物学,347
2022,细胞生物学,295
2022,神经生物学,306
2022,微生物学,301
2022,生理学,298
2022,动物学,308
2022,植物学,291
2022,城市与区域规划,317
2022,景观生态规划与管理,291
2022,地图学与地理信息系统,317
2022,人文地理学,335
2022,自然地理学,290
2022,高分子化学与物理,295
2022,物理化学,295
2022,有机化学,318
2022,分析化学,291
2022,无机化学,293
2022,生物医学光子学,293
2022,光学,290
2022,凝聚态物理,291
2022,原子与分子物理,293
2022,粒子物理与原子核物理,299
2022,理论物理,291
2022,数学教育学,364
2022,应用数学,364
2022,概率论与数理统计,364
2022,计算数学,368
2022,基础数学,364
2022,世界史,341
2022,中国史,346
2022,传播学,371
2022,新闻学,367
2022,外国语言学及应用语言学,381
2022,日语语言文学,415
2022,俄语语言文学,379
2022,英语语言文学,380
2022,汉语国际教育,370
2022,比较文学与世界文学,372
2022,中国现当代文学,376
2022,中国古代文学,377
2022,中国古典文献学,369
2022,汉语言文字学,413
2022,语言学及应用语言学,413
2022,文艺学,380
2022,民族传统体育学,299
2022,体育教育训练学,297
2022,运动人体科学,299
2022,体育人文社会学,306
2022,应用心理学,412
2022,发展与教育心理学,412
2022,基础心理学,412
2022,少年儿童组织与思想意识教育,374
2022,基础教育学,352
2022,教育领导科学,353
2022,特殊教育学,355
2022,成人教育学,356
2022,高等教育学,358
2022,学前教育学,368
2022,比较教育学,375
2022,教育史,373
2022,课程与教学论,351
2022,教育学原理,367
2022,党的建设,335
2022,中国近现代史基本问题研究,343
2022,思想政治教育,336
2022,国外马克思主义研究,349
2022,马克思主义中国化研究,348
2022,马克思主义发展史,346
2022,马克思主义基本原理,342
2022,社会管理,343
2022,国际关系,341
2022,中共党史,335
2022,科学社会主义与国际共产主义运动,341
2022,中外政治制度,341
2022,国际法学,341
2022,经济法学,368
2022,诉讼法学,341
2022,民商法学,341
2022,刑法学,369
2022,宪法学与行政法学,357
2022,法律史,358
2022,应用经济学,363
2022,理论经济学,360
2022,科学技术哲学,319
2022,美学,358
2022,伦理学,320
2022,逻辑学,316
2022,外国哲学,355
2022,中国哲学,336
2022,马克思主义哲学,355
2022,放射影像学,332
2022,麻醉学,335
2022,外科学,319
2022,皮肤病与性病学,336
2022,内科学,337
2022,法律（法学）,335
2022,法律（非法学）,335
2022,艺术,361
2022,工程管理,189
2022,会计,193
2022,公共管理,178
2022,工商管理,170
2022,药学,320
2022,风景园林,325
2022,生物与医药,320
2022,土木水利,320
2022,能源动力,320
2022,资源与环境,320
2022,材料与化工,320
2022,机械,320
2022,电子信息,320
2022,城市规划,320
2022,建筑学,320
2022,翻译,367
2022,应用心理,360
2022,汉语国际教育,351
2022,金融,360
2022,艺术学,361
2022,管理学,360
2022,医学,320
2022,工学,320
2022,理学,315
2022,文学,367
2022,教育学,351
2022,法学,340
2022,经济学,360
2022,艺术设计,361
2022,物流工程与管理,210
2022,工程管理,189
2022,图书情报,240
2022,旅游管理,170
2022,会计,200
2022,公共管理,190
2022,文物与博物馆,336
2022,应用心理,351
2022,汉语国际教育,351
2022,旅游管理,170
2022,公共管理,178
2022,农业,300
2022,管理学,375
2022,医学,320
2022,农学,310
2022,工学,310
2022,理学,300
2022,历史学,355
2022,文学,367
2022,教育学,385
2022,法学,360
2022,经济学,370
2022,哲学,360
2022,药学,310
2022,护理,310
2022,公共卫生,334
2022,口腔医学,310
2022,核医学,354
2022,超声医学,310
2022,放射影像学,378
2022,放射肿瘤学,338
2022,肿瘤学,343
2022,麻醉学,361
2022,耳鼻咽喉科学,310
2022,眼科学,364
2022,妇产科学,359
2022,儿外科学,310
2022,外科学,340
2022,康复医学与理疗学,310
2022,全科医学,310
2022,重症医学,310
2022,急诊医学,310
2022,皮肤病与性病学,310
2022,精神病与精神卫生学,351
2022,神经病学,336
2022,老年医学,342
2022,儿科学,310
2022,内科学,310
2022,应用心理,351
2022,社会医学与卫生事业管理,353
2022,生物医学工程,310
2022,医学技术,310
2022,药学,310
2022,中西医结合临床,310
2022,卫生毒理学,310
2022,儿少卫生与妇幼保健学,310
2022,营养与食品卫生学,332
2022,劳动卫生与环境卫生学,356
2022,流行病与卫生统计学,334
2022,口腔医学,310
2022,急诊医学,310
2022,麻醉学,310
2022,肿瘤学,310
2022,耳鼻咽喉科学,310
2022,眼科学,310
2022,妇产科学,310
2022,外科学,310
2022,影像医学与核医学,310
2022,皮肤病与性病学,310
2022,精神病与精神卫生学,310
2022,神经病学,310
2022,老年医学,310
2022,儿科学,310
2022,内科学,310
2022,医学遗传学,310
2022,医学生理学,310
2022,医学生物化学与分子生物学,310
2022,医学细胞生物学,310
2022,病理学与病理生理学,316
2022,病原生物学,310
2022,免疫学,310
2022,人体解剖与组织胚胎学,310
2022,生物医学工程,273
2022,生物医学工程,290
2022,生物学,290
2022,思想政治教育,335
2022,艺术设计,361
2022,美术,362
2022,广播电视,364
2022,音乐,362
2022,图书情报,208
2022,会计,216
2022,公共管理,181
2022,工商管理,170
2022,中医外科学,350
2022,中医内科学,308
2022,药学,320
2022,公共卫生,315
2022,超声医学,315
2022,肿瘤学,325
2022,妇产科学,315
2022,骨科学,313
2022,外科学,310
2022,精神病与精神卫生学,348
2022,神经病学,329
2022,内科学,317
2022,农村发展,263
2022,资源利用与植物保护,269
2022,生物与医药,273
2022,土木水利,275
2022,资源与环境,281
2022,网络与信息安全,277
2022,光电信息工程,279
2022,控制工程,281
2022,软件工程,273
2022,计算机技术,282
2022,集成电路工程,273
2022,通信工程（含宽带网络、移动通信等）,311
2022,电子信息,277
2022,文物与博物馆,354
2022,出版,369
2022,新闻与传播,373
2022,日语口译,398
2022,日语笔译,371
2022,俄语笔译,380
2022,英语口译,374
2022,英语笔译,368
2022,应用心理,376
2022,汉语国际教育,358
2022,学前教育,351
2022,心理健康教育,357
2022,现代教育技术,351
2022,教育管理,351
2022,社会工作,355
2022,法律（法学）,335
2022,法律（非法学）,335
2022,保险,365
2022,国际商务,373
2022,应用统计,362
2022,金融,364
2022,美术学,381
2022,戏剧与影视学,364
2022,音乐与舞蹈学,364
2022,艺术学理论,362
2022,档案学,358
2022,情报学,357
2022,图书馆学,372
2022,社会保障,370
2022,教育经济与管理,354
2022,行政管理,380
2022,企业管理,365
2022,会计学,363
2022,管理科学与工程,358
2022,护理学,321
2022,公共卫生与预防医学,311
2022,临床医学,345
2022,网络空间安全,281
2022,软件工程,282
2022,化学工程与技术,273
2022,土木工程,302
2022,计算机科学与技术,281
2022,控制科学与工程,285
2022,信息与通信工程,273
2022,电子科学与技术,288
2022,光学工程,278
2022,教育技术学,329
2022,药物分析学,297
2022,药剂学,407
2022,药物化学,290
2022,生态学,292
2022,科学技术史,311
2022,生物化学与分子生物学,290
2022,细胞生物学,297
2022,微生物学,303
2022,动物学,300
2022,生物学,300
2022,高分子化学与物理,328
2022,物理化学,298
2022,有机化学,290
2022,分析化学,290
2022,无机化学,301
2022,光学,328
2022,凝聚态物理,316
2022,等离子体物理,290
2022,理论物理,325
2022,数学,295
2022,世界史,341
2022,中国史,336
2022,考古学,350
2022,传播学,373
2022,新闻学,372
2022,外国语言学及应用语言学,374
2022,英语语言文学,370
2022,中国现当代文学,367
2022,中国古代文学,367
2022,中国古典文献学,379
2022,汉语言文字学,367
2022,语言学及应用语言学,374
2022,文艺学,380
2022,发展与教育心理学,384
2022,教育史,361
2022,思想政治教育,346
2022,马克思主义中国化研究,348
2022,马克思主义基本原理,352
2022,民俗学,337
2022,人口学,351
2022,社会学,363
2022,经济法学,343
2022,诉讼法学,353
2022,民商法学,338
2022,刑法学,359
2022,宪法学与行政法学,355
2022,统计学,361
2022,国际贸易学,379
2022,金融学,364
2022,区域经济学,366
2022,世界经济,400
2022,政治经济学,388
2022,伦理学,315
2022,逻辑学,321
2022,外国哲学,350
2022,中国哲学,330
2022,马克思主义哲学,352
2022,艺术设计,363
2022,美术,371
2022,广播电视,361
2022,音乐,362
2022,旅游管理,172
2022,会计,213
2022,公共管理,195
2022,工商管理,170
2022,计算机技术,278
2022,新闻与传播,376
2022,英语口译,373
2022,英语笔译,367
2022,应用心理,396
2022,汉语国际教育,351
2022,运动训练,327
2022,体育教学,334
2022,职业技术教育,369
2022,学前教育,375
2022,心理健康教育,351
2022,小学教育,364
2022,现代教育技术,368
2022,学科教学（美术）,353
2022,学科教学（音乐）,390
2022,学科教学（地理）,351
2022,学科教学（历史）,352
2022,学科教学（英语）,358
2022,学科教学（生物）,356
2022,学科教学（化学）,371
2022,学科教学（物理）,365
2022,学科教学（数学）,351
2022,学科教学（语文）,369
2022,学科教学（思政）,385
2022,教育管理,352
2022,法律（法学）,335
2022,法律（非法学）,337
2022,美术学,362
2022,音乐与舞蹈学,364
2022,艺术学理论,364
2022,公共管理,373
2022,工商管理,358
2022,网络空间安全,274
2022,软件工程,276
2022,计算机科学与技术,306
2022,生态学,291
2022,生物化学与分子生物学,317
2022,细胞生物学,295
2022,遗传学,294
2022,微生物学,299
2022,生理学,303
2022,动物学,298
2022,植物学,307
2022,地图学与地理信息系统,292
2022,人文地理学,290
2022,自然地理学,290
2022,天文学,393
2022,物理化学,324
2022,有机化学,312
2022,分析化学,293
2022,无机化学,291
2022,物理学,304
2022,数学,302
2022,中国史,338
2022,考古学,337
2022,日语语言文学,408
2022,俄语语言文学,380
2022,英语语言文学,368
2022,比较文学与世界文学,368
2022,中国现当代文学,374
2022,中国古代文学,372
2022,汉语言文字学,368
2022,语言学及应用语言学,368
2022,文艺学,368
2022,运动康复与健康,298
2022,民族传统体育学,351
2022,体育教育训练学,311
2022,运动人体科学,336
2022,体育人文社会学,354
2022,应用心理学,351
2022,发展与教育心理学,379
2022,基础心理学,352
2022,家政学,353
2022,课程与教学论,364
2022,教育学原理,356
2022,马克思主义理论,362
2022,政治学,336
2022,法学,349
2022,理论经济学,381
2022,科学技术哲学,324
2022,伦理学,332
2022,中国哲学,362
2022,马克思主义哲学,340
2022,物流工程与管理,202
2022,工程管理,189
2022,工商管理,170
2022,风景园林,252
2022,交通运输,286
2022,土木水利,273
2022,能源动力,284
2022,资源与环境,293
2022,材料与化工,275
2022,机械,273
2022,电子信息,283
2022,金融,379
2022,工商管理,355
2022,管理科学与工程,362
2022,网络空间安全,296
2022,安全科学与工程,275
2022,交通运输规划与管理,338
2022,交通信息工程及控制,275
2022,道路与铁道工程,273
2022,桥梁与隧道工程,273
2022,防灾减灾工程及防护工程,275
2022,供热、供燃气、通风及空调工程,285
2022,结构工程,284
2022,岩土工程,284
2022,建筑学,282
2022,计算机科学与技术,273
2022,电力电子与电力传动,275
2022,电力系统及其自动化,291
2022,材料科学与工程,276
2022,机械工程,285
2022,力学,275
2022,数学,294
2022,思想政治教育,337
2022,马克思主义中国化研究,350
2022,马克思主义基本原理,335
2022,物流工程与管理,189
2022,工业工程与管理,189
2022,工程管理,189
2022,会计,193
2022,公共管理,178
2022,动力工程,273
2022,电气工程,273
2022,环境工程,273
2022,机械工程,273
2022,光电信息工程,273
2022,控制工程,273
2022,软件工程,273
2022,计算机技术,273
2022,通信工程（含宽带网络、移动通信等）,273
2022,英语笔译,367
2022,法律（法学）,335
2022,法律（非法学）,335
2022,应用统计,360
2022,金融,360
2022,公共管理,353
2022,技术经济及管理,353
2022,企业管理,353
2022,会计学,353
2022,管理科学与工程,353
2022,环境科学与工程,273
2022,农业电气化与自动化,260
2022,化学工程与技术,273
2022,供热、供燃气、通风及空调工程,273
2022,计算机科学与技术,299
2022,控制科学与工程,284
2022,信息与通信工程,273
2022,电子科学与技术,273
2022,电气工程,273
2022,储能科学与工程,273
2022,动力工程及工程热物理,260
2022,机械工程,273
2022,物理学,290
2022,数学,290
2022,英语语言文学,367
2022,马克思主义理论,335
2022,法学,335
2022,应用经济学,360
2022,艺术设计,361
2022,美术,367
2022,会计,201
2022,林业,255
2022,风景园林,269
2022,兽医,296
2022,农村发展,252
2022,农业管理,298
2022,食品加工与安全,258
2022,渔业发展,260
2022,畜牧,260
2022,资源利用与植物保护,254
2022,农艺与种业,252
2022,生物与医药,273
2022,土木水利,275
2022,机械,287
2022,人工智能,280
2022,控制工程,278
2022,英语笔译,370
2022,法律（法学）,335
2022,法律（非法学）,338
2022,公共管理,363
2022,工商管理,360
2022,水产,257
2022,林学,264
2022,临床兽医学,261
2022,预防兽医学,261
2022,基础兽医学,287
2022,畜牧学,252
2022,植物保护,257
2022,农业生态环境,333
2022,农业资源与环境,257
2022,设施园艺与观赏园艺,330
2022,智慧园艺,312
2022,蔬菜学,286
2022,果树学,273
2022,作物遗传育种,272
2022,作物栽培学与耕作学,264
2022,风景园林学,285
2022,城乡规划学,338
2022,食品科学与工程,275
2022,农业电气化与自动化,271
2022,农业水土工程,284
2022,农业机械化工程,280
2022,水利工程,306
2022,土木工程,291
2022,计算机科学与技术,321
2022,机械工程,281
2022,生态学,311
2022,生物化学与分子生物学,292
2022,细胞生物学,302
2022,微生物学,294
2022,植物学,303
2022,有机化学,361
2022,分析化学,309
2022,马克思主义理论,362
2022,应用经济学,378
2022,物流工程与管理,220
2022,工业工程与管理,220
2022,土木水利,340
2022,能源动力,370
2022,资源与环境,340
2022,机械,340
2022,电子信息,340
2022,城市规划,360
2022,新闻与传播,385
2022,翻译,375
2022,汉语国际教育,375
2022,社会工作,350
2022,法律（法学）,355
2022,法律（非法学）,350
2022,应用统计,380
2022,金融,385
2022,戏剧与影视学,385
2022,应急管理,380
2022,公共管理,380
2022,工商管理,375
2022,管理科学与工程,375
2022,安全科学与工程,340
2022,风景园林学,320
2022,城乡规划学,350
2022,建筑学,370
2022,计算机科学与技术,330
2022,控制科学与工程,355
2022,信息与通信工程,360
2022,电气工程,335
2022,生物学,350
2022,数学,330
2022,外国语言文学,380
2022,心理学,400
2022,马克思主义理论,370
2022,应用经济学,380
2022,理论经济学,390
2022,中西医结合临床,306
2022,针灸推拿学,351
2022,中医五官科学,306
2022,中医妇科学,306
2022,中医骨伤科学,306
2022,中医外科学,306
2022,中医内科学,343
2022,药学,345
2022,护理,337
2022,公共卫生,309
2022,口腔医学,340
2022,核医学,365
2022,超声医学,368
2022,放射影像学,368
2022,放射肿瘤学,350
2022,肿瘤学,370
2022,临床检验诊断学,309
2022,临床病理,330
2022,麻醉学,365
2022,耳鼻咽喉科学,365
2022,妇产科学,335
2022,骨科学,365
2022,儿外科学,335
2022,外科学,355
2022,康复医学与理疗学,309
2022,全科医学,309
2022,重症医学,309
2022,急诊医学,343
2022,皮肤病与性病学,395
2022,精神病与精神卫生学,375
2022,神经病学,355
2022,老年医学,310
2022,儿科学,359
2022,内科学,358
2022,电子信息,273
2022,英语笔译,367
2022,应用心理,351
2022,应用统计,360
2022,社会保障,353
2022,社会医学与卫生事业管理,353
2022,行政管理,353
2022,生物医学工程,365
2022,护理学,352
2022,医学技术,383
2022,药理学,335
2022,微生物与生化药学,309
2022,药物分析学,345
2022,药剂学,335
2022,药物化学,309
2022,中西医结合临床,306
2022,中西医结合基础,306
2022,针灸推拿学,360
2022,中医妇科学,306
2022,中医内科学,360
2022,卫生事业管理,315
2022,卫生检验学,310
2022,卫生毒理学,309
2022,儿少卫生与妇幼保健学,309
2022,营养与食品卫生学,309
2022,劳动卫生与环境卫生学,309
2022,流行病与卫生统计学,332
2022,口腔临床医学,309
2022,口腔基础医学,309
2022,健康管理学,410
2022,医学信息学,351
2022,临床药学,390
2022,重症医学,319
2022,全科医学,313
2022,急诊医学,309
2022,麻醉学,355
2022,康复医学与理疗学,390
2022,肿瘤学,378
2022,耳鼻咽喉科学,345
2022,眼科学,375
2022,妇产科学,309
2022,外科学,309
2022,临床检验诊断学,385
2022,影像医学与核医学,309
2022,皮肤病与性病学,320
2022,精神病与精神卫生学,345
2022,神经病学,309
2022,老年医学,320
2022,儿科学,309
2022,内科学,340
2022,放射医学,370
2022,法医学,355
2022,病理学与病理生理学,335
2022,病原生物学,370
2022,免疫学,365
2022,人体解剖与组织胚胎学,325
2022,生物医学工程,273
2022,生物医学工程,290
2022,生物信息学,311
2022,生物化学与分子生物学,290
2022,细胞生物学,290
2022,遗传学,290
2022,神经生物学,290
2022,生理学,290
2022,动物学,290
2022,思想政治教育,335
2022,法律（法学）,350
2022,法律（非法学）,350
2022,材料与化工,310
2022,机械,320
2022,电子信息,300
2022,文物与博物馆,365
2022,出版,370
2022,新闻与传播,392
2022,翻译,367
2022,应用心理,385
2022,汉语国际教育,365
2022,教育,351
2022,社会工作,380
2022,资产评估,390
2022,保险,380
2022,国际商务,380
2022,税务,390
2022,应用统计,410
2022,金融,400
2022,历史学,340
2022,戏剧与影视学,370
2022,公共管理,400
2022,工商管理,380
2022,管理科学与工程,380
2022,网络空间安全,350
2022,生物医学工程,325
2022,环境科学与工程,320
2022,航空宇航科学与技术,330
2022,计算机科学与技术,350
2022,信息与通信工程,345
2022,电子科学与技术,355
2022,材料科学与工程,360
2022,光学工程,340
2022,统计学,400
2022,生态学,330
2022,生物学,330
2022,大气科学,345
2022,化学,300
2022,物理学,300
2022,数学,300
2022,新闻传播学,385
2022,外国语言文学,367
2022,中国语言文学,370
2022,心理学,410
2022,教育学,365
2022,马克思主义理论,375
2022,社会学,375
2022,政治学,375
2022,法学,360
2022,应用经济学,380
2022,理论经济学,400
2022,哲学,355
2022,公共管理,178
2022,出版,367
2022,新闻与传播,367
2022,翻译,367
2022,警务,335
2022,社会工作,335
2022,法律（法学）,335
2022,法律（非法学）,335
2022,审计,194
2022,国际商务,360
2022,税务,360
2022,金融,360
2022,管理学,353
2022,文学,367
2022,法学,335
2022,经济学,360
2022,哲学,314
2022,工程管理,189
2022,会计,193
2022,公共管理,178
2022,工商管理,170
2022,法律（法学）,335
2022,法律（非法学）,335
2022,艺术,361
2022,护理,310
2022,口腔医学,330
2022,临床医学,350
2022,风景园林,365
2022,交通运输,320
2022,土木水利,320
2022,能源动力,320
2022,资源与环境,320
2022,材料与化工,320
2022,机械,320
2022,电子信息,320
2022,城市规划,350
2022,建筑学,325
2022,新闻与传播,370
2022,翻译,370
2022,汉语国际教育,360
2022,体育,300
2022,教育,351
2022,应用统计,360
2022,金融,360
2022,艺术学,361
2022,管理学,365
2022,医学,325
2022,工学,320
2022,理学,305
2022,文学,367
2022,教育学,360
2022,法学,350
2022,经济学,380
2022,建筑学,315
2022,哲学,360
2022,物流工程与管理,207
2022,工程管理,189
2022,工商管理,170
2022,风景园林,274
2022,交通运输,273
2022,土木水利,273
2022,资源与环境,273
2022,材料与化工,273
2022,机械,273
2022,新闻与传播,367
2022,汉语国际教育,351
2022,旅游管理,353
2022,工商管理,353
2022,管理科学与工程,369
2022,管理科学与工程,336
2022,环境科学与工程,273
2022,船舶与海洋工程,260
2022,交通运输经济,273
2022,交通运输工程,273
2022,测绘科学与技术,273
2022,水利工程,260
2022,土木工程,273
2022,计算机科学与技术,273
2022,材料科学与工程,273
2022,机械工程,273
2022,力学,260
2022,系统科学,290
2022,外国语言文学,367
2022,马克思主义理论,361
2022,艺术,361
2022,项目管理,189
2022,工程管理,189
2022,会计,193
2022,公共管理,175
2022,工商管理,170
2022,药学,318
2022,生物与医药,273
2022,清洁能源技术,330
2022,能源动力,290
2022,安全工程,282
2022,环境工程,279
2022,化学工程,292
2022,材料工程,295
2022,材料与化工,279
2022,机械,320
2022,控制工程,330
2022,软件工程,330
2022,计算机技术,347
2022,新一代电子信息技术（含量子技术等）,339
2022,翻译,377
2022,社会工作,335
2022,法律（法学）,335
2022,法律（非法学）,335
2022,金融,369
2022,景观规划设计,361
2022,设计学,361
2022,图书情报与档案管理,353
2022,国家安全管理,379
2022,土地资源管理,390
2022,社会保障,384
2022,行政管理,379
2022,工商管理,389
2022,管理科学与工程,390
2022,药学,331
2022,植物保护,252
2022,安全科学与工程,283
2022,生物工程,336
2022,食品科学,276
2022,生物医学工程,310
2022,环境科学与工程,292
2022,石油与天然气工程,273
2022,制药工程与技术,327
2022,工业催化,353
2022,应用化学,295
2022,生物化工,334
2022,化学工程与技术,346
2022,计算机科学与技术,347
2022,控制科学与工程,349
2022,信息与通信工程,303
2022,热能工程,273
2022,动力工程及工程热物理,320
2022,先进材料与制备技术,287
2022,材料科学与工程,322
2022,机械工程,340
2022,生物学,350
2022,精细合成化学与分子工程,310
2022,高分子化学与物理,320
2022,物理化学,361
2022,有机化学,338
2022,分析化学,360
2022,无机化学,320
2022,物理学,300
2022,数学,335
2022,外国语言学及应用语言学,383
2022,日语语言文学,367
2022,英语语言文学,367
2022,体育人文社会学,356
2022,教育学,385
2022,马克思主义理论,367
2022,社会学,385
2022,法学,368
2022,应用经济学,369
2022,哲学,354
2022,新闻与传播,367
2022,越南语笔译,367
2022,阿拉伯语笔译,367
2022,西班牙语笔译,367
2022,朝鲜语口译,367
2022,朝鲜语笔译,367
2022,德语口译,367
2022,德语笔译,380
2022,法语笔译,371
2022,日语口译,367
2022,日语笔译,367
2022,俄语口译,367
2022,俄语笔译,367
2022,英语口译,367
2022,英语笔译,367
2022,汉语国际教育,355
2022,学科教学（英语）,372
2022,教育管理,351
2022,社会工作,335
2022,国际商务,360
2022,传播学,367
2022,新闻学,367
2022,语言智能,367
2022,比较文学与跨文化研究,367
2022,比较制度学,367
2022,外国语言学及应用语言学,367
2022,亚非语言文学,367
2022,欧洲语言文学,376
2022,阿拉伯语语言文学,367
2022,西班牙语语言文学,396
2022,日语语言文学,367
2022,德语语言文学,367
2022,法语语言文学,392
2022,俄语语言文学,386
2022,英语语言文学,367
2022,比较文学与世界文学,367
2022,中国现当代文学,367
2022,中国古代文学,367
2022,汉语言文字学,367
2022,语言学及应用语言学,367
2022,文艺学,367
2022,教育学,379
2022,马克思主义理论,347
2022,艺术设计,361
2022,美术,361
2022,广播电视,381
2022,音乐,393
2022,图书情报,234
2022,旅游管理,170
2022,会计,232
2022,公共管理,178
2022,工商管理,170
2022,资源与环境,325
2022,大数据技术与工程,273
2022,电子信息,273
2022,出版,396
2022,新闻与传播,394
2022,英语口译,368
2022,英语笔译,372
2022,应用心理,351
2022,汉语国际教育,368
2022,社会体育指导,348
2022,运动训练,352
2022,体育教学,353
2022,特殊教育,389
2022,科学与技术教育,382
2022,现代教育技术,381
2022,学科教学（音乐）,351
2022,学科教学（地理）,351
2022,学科教学（历史）,351
2022,学科教学（英语）,351
2022,学科教学（生物）,351
2022,学科教学（化学）,351
2022,学科教学（物理）,351
2022,学科教学（数学）,351
2022,学科教学（语文）,351
2022,学科教学（思政）,351
2022,社会工作,356
2022,法律（法学）,335
2022,法律（非法学）,335
2022,保险,376
2022,国际商务,365
2022,应用统计,378
2022,金融,360
2022,设计学,361
2022,美术学,361
2022,戏剧与影视学,379
2022,音乐与舞蹈学,414
2022,商业分析,355
2022,情报学,375
2022,社会保障,355
2022,行政管理,378
2022,市场营销学,362
2022,旅游管理,360
2022,企业管理,386
2022,会计学,371
2022,药理学,309
2022,药剂学,309
2022,药物化学,309
2022,数据科学与工程,302
2022,软件工程,345
2022,环境工程,302
2022,应用化学,273
2022,港口、海岸及近海工程,305
2022,计算机科学与技术,349
2022,信息与通信工程,300
2022,电磁场与微波技术,322
2022,微电子学与固体电子学,300
2022,物理电子学,277
2022,环境科学,290
2022,认知神经科学,365
2022,基础心理学,346
2022,统计学,352
2022,生态学,290
2022,生物化学与分子生物学,290
2022,细胞生物学,290
2022,神经生物学,290
2022,生理学,290
2022,动物学,290
2022,植物学,290
2022,海洋地质,300
2022,海洋生物学,340
2022,海洋化学,300
2022,物理海洋学,305
2022,气象学,350
2022,地图学与地理信息系统,358
2022,人文地理学,363
2022,自然地理学,329
2022,高分子化学与物理,290
2022,物理化学,290
2022,有机化学,290
2022,分析化学,290
2022,无机化学,290
2022,材料与光电子,312
2022,无线电物理,293
2022,光学,337
2022,凝聚态物理,371
2022,原子与分子物理,335
2022,理论物理,376
2022,数学,319
2022,世界史,368
2022,中国史,336
2022,传播学,392
2022,新闻学,388
2022,外国语言学及应用语言学,404
2022,日语语言文学,390
2022,德语语言文学,367
2022,法语语言文学,371
2022,俄语语言文学,373
2022,英语语言文学,394
2022,比较文学与世界文学,375
2022,中国现当代文学,375
2022,中国古代文学,375
2022,中国古典文献学,388
2022,汉语言文字学,375
2022,语言学及应用语言学,375
2022,文艺学,375
2022,民族传统体育学,343
2022,体育教育训练学,394
2022,运动人体科学,398
2022,体育人文社会学,382
2022,应用心理学,415
2022,发展与教育心理学,407
2022,学习心理与发展,400
2022,教育技术学,347
2022,课程与教学论,351
2022,教育学,351
2022,党的建设,345
2022,中国近现代史基本问题研究,350
2022,思想政治教育,382
2022,马克思主义中国化研究,379
2022,马克思主义发展史,348
2022,马克思主义基本原理,387
2022,民俗学,356
2022,人类学,358
2022,人口学,350
2022,社会学,358
2022,政治传播与政府公关,357
2022,政治哲学与思想史,348
2022,国际关系,342
2022,国际政治,339
2022,中共党史,335
2022,政治学理论,339
2022,法学,387
2022,科学技术哲学,336
2022,宗教学,337
2022,伦理学,348
2022,逻辑学,314
2022,外国哲学,342
2022,中国哲学,327
2022,马克思主义哲学,330
2022,电子信息,295
2022,法律（法学）,335
2022,法律（非法学）,335
2022,艺术学,361
2022,管理学,353
2022,医学,309
2022,农学,290
2022,化学工程与技术,285
2022,计算机科学与技术,315
2022,信息与通信工程,275
2022,工学,273
2022,第四纪地质学,320
2022,城市与区域规划,355
2022,地图学与地理信息系统,310
2022,人文地理学,330
2022,自然地理学,330
2022,理学,325
2022,历史学,340
2022,文学,367
2022,教育学,351
2022,法学,365
2022,经济学,365
2022,哲学,320
2022,药学,315
2022,中西医结合,315
2022,临床医学,315
2022,生物学,300
2022,地质学,300
2022,大气科学,300
2022,地理学,300
2022,化学,300
2022,物理学,300
2022,数学,300
2022,马克思主义理论,340
2022,民族学,365
2022,社会学,365
2022,政治学,340
2022,法学,365
2022,工程管理,189
2022,会计,193
2022,公共管理,178
2022,工商管理,170
2022,汉语国际教育,351
2022,法律（法学）,335
2022,法律（非法学）,335
2022,翻译,367
2022,管理学,353
2022,工学,273
2022,理学,290
2022,文学,367
2022,法学,335
2022,经济学,360
2022,哲学,314
2022,特殊教育,343
2022,学前教育,352
2022,心理健康教育,354
2022,学科教学（地理）,361
2022,学科教学（英语）,358
2022,学科教学（化学）,361
2022,学科教学（物理）,354
2022,学科教学（数学）,356
2022,学科教学（语文）,381
2022,学科教学（思政）,372
2022,艺术,351
2022,旅游管理,160
2022,会计,212
2022,公共管理,168
2022,工商管理,160
2022,资源与环境,263
2022,材料与化工,263
2022,电子信息,263
2022,文物与博物馆,326
2022,翻译,372
2022,应用心理,341
2022,汉语国际教育,341
